# Velocity	Xi_G_fit
64.787763	0.702932
66.933768	0.682122
69.150856	0.661365
71.441383	0.640681
73.807780	0.620079
76.252560	0.599568
78.778321	0.579173
81.387744	0.558938
84.083600	0.538912
86.868753	0.519138
89.746160	0.499646
92.718877	0.480463
95.790062	0.461611
98.962975	0.443113
102.240986	0.424989
105.627577	0.407252
109.126345	0.389921
112.741004	0.373014
116.475393	0.356547
120.333480	0.340531
124.319360	0.324980
128.437266	0.309902
132.691573	0.295298
137.086797	0.281168
141.627608	0.267511
146.318826	0.254315
151.165435	0.241571
156.172581	0.229280
161.345581	0.217439
166.689930	0.206037
172.211303	0.195070
177.915564	0.184528
183.808771	0.174393
189.897182	0.164657
196.187263	0.155310
202.685695	0.146338
209.399378	0.137726
216.335442	0.129467
223.501254	0.121550
230.904424	0.113957
238.552813	0.106680
246.454545	0.099712
254.618011	0.093035
263.051880	0.086641
271.765109	0.080522
280.766952	0.074666
290.066969	0.069062
299.675036	0.063706
309.601356	0.058591
319.856473	0.053706
330.451275	0.049046
341.397016	0.044604
352.705320	0.040367
364.388195	0.036330
376.458050	0.032489
388.927702	0.028836
401.810393	0.025363
415.119806	0.022067
428.870075	0.018941
443.075803	0.015978
457.752075	0.013174
472.914479	0.010524
488.579116	0.008021
504.762623	0.005661
521.482186	0.003440
538.755562	0.001351
556.601094	-0.000611
575.037735	-0.002450
594.085064	-0.004170
613.763309	-0.005777
634.093369	-0.007274
655.096834	-0.008664
676.796009	-0.009955
699.213940	-0.011149
722.374434	-0.012249
746.302087	-0.013261
771.022310	-0.014189
796.561357	-0.015035
822.946349	-0.015803
850.205308	-0.016498
878.367182	-0.017122
907.461878	-0.017678
937.520297	-0.018170
968.574359	-0.018602
1000.657043	-0.018975
1033.802423	-0.019294
1068.045697	-0.019561
1103.423232	-0.019779
1139.972599	-0.019949
1177.732613	-0.020077
1216.743375	-0.020163
1257.046315	-0.020209
1298.684234	-0.020220
1341.701351	-0.020196
1386.143351	-0.020140
1432.057431	-0.020054
1479.492350	-0.019941
1528.498486	-0.019801
1579.127882	-0.019638
1631.434307	-0.019452
1685.473310	-0.019246
1741.302280	-0.019021
1798.980508	-0.018779
1858.569246	-0.018521
1920.131780	-0.018248
1983.733487	-0.017963
2049.441912	-0.017667
2117.326838	-0.017360
2187.460358	-0.017044
2259.916954	-0.016720
2334.773575	-0.016389
2412.109717	-0.016053
2492.007512	-0.015712
2574.551811	-0.015366
2659.830275	-0.015018
2747.933471	-0.014667
2838.954963	-0.014315
2932.991416	-0.013963
3030.142696	-0.013610
3130.511978	-0.013258
3234.205853	-0.012907
3341.334444	-0.012557
3452.011522	-0.012210
3566.354625	-0.011866
3684.485184	-0.011524
3806.528655	-0.011187
3932.614647	-0.010853
4062.877063	-0.010523
4197.454241	-0.010198
4336.489101	-0.009878
4480.129299	-0.009563
4628.527380	-0.009253
4781.840941	-0.008949
4940.232803	-0.008651
5103.871175	-0.008358
5272.929842	-0.008071
5447.588343	-0.007791
5628.032165	-0.007516
5814.452939	-0.007248
6007.048643	-0.006986
6206.023813	-0.006731
6411.589760	-0.006482
6623.964794	-0.006239
6843.374457	-0.006003
7070.051762	-0.005773
7304.237439	-0.005549
7546.180192	-0.005332
7796.136964	-0.005121
8054.373208	-0.004917
8321.163169	-0.004718
8596.790179	-0.004526
8881.546952	-0.004339
9175.735899	-0.004159
9479.669448	-0.003984
9793.670375	-0.003816
10118.072147	-0.003653
10453.219279	-0.003495
10799.467696	-0.003343
11157.185113	-0.003196
11526.751424	-0.003054
11908.559107	-0.002918
12303.013640	-0.002787
12710.533935	-0.002660
13131.552775	-0.002538
13566.517281	-0.002421
14015.889384	-0.002308
14480.146316	-0.002200
14959.781116	-0.002096
15455.303155	-0.001996
15967.238675	-0.001900
16496.131351	-0.001808
17042.542864	-0.001720
17607.053503	-0.001636
18190.262774	-0.001555
18792.790046	-0.001477
19415.275199	-0.001403
20058.379311	-0.001332
20722.785356	-0.001265
21409.198932	-0.001200
22118.349007	-0.001138
22850.988697	-0.001079
23607.896062	-0.001022
24389.874936	-0.000969
25197.755778	-0.000917
26032.396553	-0.000868
26894.683649	-0.000822
27785.532812	-0.000777
28705.890119	-0.000735
29656.732988	-0.000695
30639.071211	-0.000657
31653.948028	-0.000620
32702.441234	-0.000586
33785.664326	-0.000553
34904.767683	-0.000522
36060.939789	-0.000492
37255.408496	-0.000464
38489.442326	-0.000437
39764.351817	-0.000412
41081.490921	-0.000388
42442.258433	-0.000365
43848.099486	-0.000344
45300.507077	-0.000324
46801.023659	-0.000304
48351.242775	-0.000286
49952.810754	-0.000269
51607.428454	-0.000253
53316.853075	-0.000237
55082.900021	-0.000223
56907.444826	-0.000209
58792.425152	-0.000196
60739.842842	-0.000184
62751.766046	-0.000173
64830.331422	-0.000162
66977.746397	-0.000151
69196.291521	-0.000142
71488.322881	-0.000133
73856.274607	-0.000124
76302.661455	-0.000116
78830.081481	-0.000109
81441.218796	-0.000102
84138.846419	-0.000095
86925.829223	-0.000089
89805.126974	-0.000083
92779.797477	-0.000077
95852.999823	-0.000072
99027.997741	-0.000067
102308.163069	-0.000063
105696.979334	-0.000059
109198.045445	-0.000055
112815.079524	-0.000051
116551.922850	-0.000047
120412.543937	-0.000044
124401.042754	-0.000041
128521.655071	-0.000038
132778.756967	-0.000036
137176.869470	-0.000033
141720.663361	-0.000031
146414.964134	-0.000029
151264.757121	-0.000026
156275.192786	-0.000025
161451.592197	-0.000023
166799.452671	-0.000021
172324.453620	-0.000020
178032.462577	-0.000018
183929.541428	-0.000017
190021.952852	-0.000016
196316.166969	-0.000014
202818.868216	-0.000013
209536.962439	-0.000012
216477.584232	-0.000011
223648.104514	-0.000011
231056.138353	-0.000010
238709.553057	-0.000009
246616.476527	-0.000008
254785.305891	-0.000008
263224.716419	-0.000007
271943.670736	-0.000007
280951.428345	-0.000006
290257.555454	-0.000006
299871.935139	-0.000005
309804.777842	-0.000005
320066.632208	-0.000004
330668.396292	-0.000004
341621.329135	-0.000004
352937.062715	-0.000003
364627.614304	-0.000003
376705.399230	-0.000003
389183.244060	-0.000003
402074.400226	-0.000002
415392.558094	-0.000002
429151.861502	-0.000002
443366.922788	-0.000002
458052.838298	-0.000002
473225.204429	-0.000002
488900.134183	-0.000001
505094.274284	-0.000001
521824.822856	-0.000001
539109.547688	-0.000001
556966.805101	-0.000001
575415.559443	-0.000001
594475.403232	-0.000001
614166.577960	-0.000001
634509.995590	-0.000001
655527.260765	-0.000001
677240.693752	-0.000001
699673.354146	-0.000001
722849.065360	-0.000001
746792.439922	-0.000000
771528.905620	-0.000000
797084.732497	-0.000000
823487.060761	-0.000000
850763.929595	-0.000000
878944.306948	-0.000000
908058.120286	-0.000000
938136.288386	-0.000000
969210.754163	-0.000000
1001314.518599	-0.000000
1034481.675787	-0.000000
1068747.449139	-0.000000
1104148.228795	-0.000000
1140721.610268	-0.000000
1178506.434369	-0.000000
1217542.828458	-0.000000
1257872.249059	-0.000000
1299537.525884	-0.000000
1342582.907322	-0.000000
1387054.107427	-0.000000
1432998.354469	-0.000000
1480464.441087	-0.000000
1529502.776112	-0.000000
1580165.438095	-0.000000
1632506.230618	-0.000000
1686580.739431	-0.000000
1742446.391487	-0.000000
1800162.515925	-0.000000
1859790.407082	-0.000000
1921393.389584	-0.000000
1985036.885596	-0.000000
2050788.484305	-0.000000
2118718.013693	-0.000000
2188897.614698	-0.000000
2261401.817829	-0.000000
2336307.622313	-0.000000
2413694.577868	-0.000000
2493644.869191	-0.000000
2576243.403228	-0.000000
2661577.899354	-0.000000
2749738.982526	-0.000000
2840820.279525	-0.000000
2934918.518393	-0.000000
3032133.631152	-0.000000
3132568.859934	-0.000000
3236330.866625	-0.000000
3343529.846138	-0.000000
3454279.643438	-0.000000
3568697.874449	-0.000000
3686906.050960	-0.000000
3809029.709667	-0.000000
3935198.545499	-0.000000
4065546.549347	-0.000000
4200212.150366	-0.000000
4339338.362985	-0.000000
4483072.938787	-0.000000
4631568.523424	-0.000000
4784982.818721	-0.000000
4943478.750160	-0.000000
5107224.639903	-0.000000
5276394.385551	-0.000000
5451167.644820	-0.000000
5631730.026344	-0.000000
5818273.286781	-0.000000
6010995.534465	-0.000000
6210101.439796	-0.000000
6415802.452594	-0.000000
6628317.026664	-0.000000
6847870.851790	-0.000000
7074697.093419	-0.000000
7309036.640279	-0.000000
7551138.360204	-0.000000
7801259.364431	-0.000000
8059665.280650	-0.000000
8326630.535101	-0.000000
8602438.644013	-0.000000
8887382.514699	-0.000000
9181764.756619	-0.000000
9485898.002753	-0.000000
9800105.241617	-0.000000
10124720.160274	-0.000000
10460087.498707	-0.000000
10806563.415936	-0.000000
11164515.868255	-0.000000
11534325.000000	-0.000000
