# Velocity	Xi_G_fit
0.000000	1.346377
1.000000	1.344166
1.028171	1.344104
1.057136	1.344040
1.086916	1.343972
1.117535	1.343900
1.149018	1.343824
1.181386	1.343744
1.214667	1.343660
1.248886	1.343572
1.284068	1.343479
1.320241	1.343381
1.357434	1.343278
1.395674	1.343170
1.434991	1.343056
1.475416	1.342936
1.516980	1.342810
1.559715	1.342677
1.603654	1.342537
1.648830	1.342390
1.695279	1.342236
1.743037	1.342073
1.792140	1.341901
1.842626	1.341721
1.894535	1.341532
1.947906	1.341332
2.002780	1.341122
2.059200	1.340902
2.117210	1.340670
2.176854	1.340426
2.238178	1.340170
2.301229	1.339900
2.366057	1.339617
2.432711	1.339319
2.501243	1.339006
2.571705	1.338677
2.644153	1.338331
2.718641	1.337968
2.795228	1.337587
2.873972	1.337186
2.954934	1.336766
3.038178	1.336324
3.123766	1.335861
3.211766	1.335375
3.302244	1.334864
3.395271	1.334329
3.490920	1.333767
3.589262	1.333177
3.690375	1.332559
3.794336	1.331911
3.901226	1.331231
4.011128	1.330518
4.124125	1.329771
4.240305	1.328988
4.359759	1.328168
4.482577	1.327308
4.608856	1.326408
4.738692	1.325464
4.872185	1.324477
5.009439	1.323442
5.150560	1.322359
5.295656	1.321226
5.444840	1.320040
5.598226	1.318798
5.755934	1.317500
5.918084	1.316142
6.084802	1.314721
6.256216	1.313236
6.432460	1.311684
6.613668	1.310061
6.799982	1.308366
6.991544	1.306594
7.188502	1.304744
7.391009	1.302811
7.599221	1.300793
7.813298	1.298686
8.033406	1.296488
8.259715	1.294194
8.492399	1.291801
8.731638	1.289305
8.977616	1.286702
9.230524	1.283988
9.490557	1.281160
9.757915	1.278213
10.032805	1.275143
10.315438	1.271946
10.606034	1.268617
10.904816	1.265151
11.212015	1.261545
11.527868	1.257793
11.852619	1.253891
12.186519	1.249833
12.529825	1.245615
12.882802	1.241232
13.245723	1.236679
13.618867	1.231950
14.002524	1.227040
14.396988	1.221945
14.802565	1.216658
15.219567	1.211175
15.648317	1.205489
16.089145	1.199597
16.542392	1.193493
17.008406	1.187170
17.487549	1.180625
17.980190	1.173852
18.486709	1.166845
19.007498	1.159600
19.542957	1.152113
20.093501	1.144377
20.659554	1.136389
21.241553	1.128144
21.839948	1.119639
22.455200	1.110869
23.087784	1.101830
23.738189	1.092519
24.406916	1.082934
25.094482	1.073072
25.801418	1.062930
26.528268	1.052506
27.275595	1.041801
28.043974	1.030812
28.834000	1.019539
29.646281	1.007983
30.481445	0.996145
31.340136	0.984025
32.223018	0.971627
33.130771	0.958952
34.064096	0.946004
35.023714	0.932788
36.010365	0.919307
37.024811	0.905569
38.067836	0.891578
39.140243	0.877344
40.242861	0.862873
41.376540	0.848175
42.542157	0.833260
43.740610	0.818138
44.972824	0.802822
46.239752	0.787323
47.542369	0.771655
48.881683	0.755832
50.258727	0.739868
51.674563	0.723779
53.130284	0.707582
54.627015	0.691292
56.165910	0.674928
57.748157	0.658507
59.374978	0.642047
61.047627	0.625567
62.767397	0.609087
64.535614	0.592624
66.353644	0.576199
68.222889	0.559830
70.144793	0.543538
72.120838	0.527340
74.152551	0.511257
76.241499	0.495306
78.389295	0.479506
80.597596	0.463874
82.868107	0.448427
85.202580	0.433182
87.602818	0.418154
90.070672	0.403358
92.608049	0.388809
95.216906	0.374518
97.899256	0.360499
100.657172	0.346761
103.492780	0.333315
106.408270	0.320170
109.405892	0.307333
112.487960	0.294810
115.656853	0.282608
118.915017	0.270729
122.264966	0.259178
125.709286	0.247955
129.250636	0.237062
132.891750	0.226499
136.635437	0.216264
140.484587	0.206355
144.442171	0.196769
148.511245	0.187503
152.694948	0.178550
156.996510	0.169908
161.419251	0.161568
165.966585	0.153526
170.642021	0.145774
175.449169	0.138305
