# Velocity	Xi_G_fit
1.000000	1.531079
1.025914	1.530797
1.052163	1.530511
1.078753	1.530222
1.105687	1.529929
1.132971	1.529632
1.160607	1.529331
1.188602	1.529026
1.216960	1.528717
1.245685	1.528405
1.274782	1.528088
1.304256	1.527767
1.334112	1.527442
1.364355	1.527113
1.394990	1.526779
1.426022	1.526441
1.457455	1.526099
1.489296	1.525753
1.521550	1.525402
1.554222	1.525046
1.587316	1.524686
1.620840	1.524321
1.654798	1.523951
1.689196	1.523577
1.724040	1.523197
1.759335	1.522813
1.795088	1.522424
1.831303	1.522030
1.867988	1.521630
1.905149	1.521226
1.942790	1.520816
1.980920	1.520401
2.019543	1.519981
2.058667	1.519555
2.098298	1.519123
2.138443	1.518686
2.179107	1.518244
2.220299	1.517795
2.262024	1.517341
2.304290	1.516881
2.347103	1.516415
2.390471	1.515943
2.434401	1.515465
2.478901	1.514980
2.523976	1.514489
2.569636	1.513992
2.615888	1.513489
2.662739	1.512979
2.710197	1.512462
2.758269	1.511939
2.806965	1.511409
2.856291	1.510872
2.906257	1.510328
2.956870	1.509777
3.008139	1.509219
3.060072	1.508654
3.112678	1.508081
3.165966	1.507501
3.219944	1.506913
3.274621	1.506318
3.330007	1.505715
3.386111	1.505105
3.442942	1.504486
3.500508	1.503859
3.558821	1.503225
3.617889	1.502582
3.677723	1.501930
3.738332	1.501270
3.799726	1.500602
3.861916	1.499925
3.924911	1.499239
3.988723	1.498545
4.053362	1.497841
4.118838	1.497128
4.185162	1.496406
4.252346	1.495675
4.320400	1.494934
4.389336	1.494184
4.459165	1.493424
4.529899	1.492654
4.601550	1.491874
4.674129	1.491084
4.747648	1.490283
4.822120	1.489473
4.897556	1.488651
4.973971	1.487820
5.051375	1.486977
5.129782	1.486124
5.209205	1.485259
5.289657	1.484383
5.371152	1.483496
5.453703	1.482597
5.537323	1.481687
5.622026	1.480765
5.707827	1.479831
5.794740	1.478885
5.882779	1.477927
5.971959	1.476956
6.062294	1.475973
6.153799	1.474976
6.246491	1.473967
6.340383	1.472945
6.435492	1.471910
6.531833	1.470861
6.629422	1.469799
6.728276	1.468723
6.828411	1.467633
6.929843	1.466529
7.032589	1.465410
7.136667	1.464277
7.242093	1.463130
7.348885	1.461967
7.457061	1.460790
7.566639	1.459597
7.677636	1.458388
7.790071	1.457165
7.903964	1.455925
8.019332	1.454669
8.136194	1.453397
8.254571	1.452108
8.374482	1.450803
8.495947	1.449481
8.618985	1.448141
8.743617	1.446785
8.869865	1.445410
8.997748	1.444018
9.127288	1.442608
9.258506	1.441180
9.391425	1.439733
9.526066	1.438267
9.662451	1.436782
9.800604	1.435279
9.940547	1.433755
10.082302	1.432212
10.225895	1.430649
10.371348	1.429066
10.518686	1.427462
10.667932	1.425837
10.819113	1.424191
10.972252	1.422524
11.127376	1.420836
11.284509	1.419125
11.443679	1.417393
11.604911	1.415637
11.768231	1.413860
11.933668	1.412059
12.101249	1.410235
12.271001	1.408387
12.442952	1.406515
12.617132	1.404619
12.793568	1.402698
12.972290	1.400753
13.153328	1.398782
13.336711	1.396786
13.522471	1.394764
13.710638	1.392715
13.901242	1.390640
14.094317	1.388539
14.289892	1.386410
14.488002	1.384253
14.688679	1.382069
14.891956	1.379856
15.097867	1.377614
15.306446	1.375344
15.517727	1.373030
15.731746	1.370673
15.948538	1.368271
16.168139	1.365825
16.390586	1.363333
16.615914	1.360795
16.844162	1.358210
17.075368	1.355577
17.309569	1.352896
17.546804	1.350167
17.787114	1.347388
18.030537	1.344559
18.277114	1.341680
18.526887	1.338749
18.779895	1.335766
19.036181	1.332730
19.295789	1.329641
19.558760	1.326498
19.825138	1.323301
20.094968	1.320049
20.368294	1.316740
20.645161	1.313375
20.925616	1.309954
21.209704	1.306474
21.497474	1.302936
21.788972	1.299339
22.084247	1.295683
22.383348	1.291967
22.686324	1.288190
22.993226	1.284351
23.304104	1.280451
23.619011	1.276488
23.937997	1.272463
24.261117	1.268374
24.588423	1.264221
24.919971	1.260003
25.255814	1.255720
25.596008	1.251372
25.940611	1.246958
26.289678	1.242478
26.643269	1.237930
27.001440	1.233315
27.364253	1.228633
27.731766	1.223883
28.104042	1.219064
28.481140	1.214176
28.863125	1.209219
29.250060	1.204192
29.642007	1.199096
30.039034	1.193930
30.441204	1.188693
30.848585	1.183386
31.261245	1.178008
31.679251	1.172559
32.102674	1.167040
32.531583	1.161449
32.966049	1.155786
33.406145	1.150053
33.851942	1.144248
34.303516	1.138372
34.760941	1.132425
35.224293	1.126408
35.693648	1.120319
36.169085	1.114160
36.650682	1.107930
37.138519	1.101631
37.632677	1.095263
38.133238	1.088825
38.640284	1.082319
39.153900	1.075745
39.674172	1.069104
40.201184	1.062397
40.735024	1.055623
41.275782	1.048785
41.823546	1.041882
42.378407	1.034916
42.940458	1.027887
43.509791	1.020796
44.086501	1.013644
44.670684	1.006433
45.262435	0.999162
45.861854	0.991833
46.469040	0.984447
47.084092	0.977005
47.707114	0.969508
48.338209	0.961957
48.977480	0.954353
49.625035	0.946697
50.280979	0.938991
50.945423	0.931236
51.618476	0.923433
52.300250	0.915584
52.990857	0.907690
53.690412	0.899752
54.399032	0.891772
55.116833	0.883752
55.843934	0.875693
56.580457	0.867597
57.326523	0.859465
58.082255	0.851301
58.847779	0.843104
59.623222	0.834878
60.408713	0.826624
61.204381	0.818344
62.010358	0.810040
62.826779	0.801714
63.653777	0.793368
64.491491	0.785004
65.340060	0.776625
66.199623	0.768231
67.070323	0.759827
67.952305	0.751412
68.845715	0.742991
69.750701	0.734565
70.667412	0.726135
71.596001	0.717705
72.536622	0.709277
73.489431	0.700852
74.454585	0.692433
75.432244	0.684022
76.422571	0.675622
77.425729	0.667234
78.441885	0.658861
79.471208	0.650505
80.513867	0.642168
81.570036	0.633852
82.639890	0.625560
83.723606	0.617293
84.821363	0.609053
85.933344	0.600844
87.059733	0.592666
88.200716	0.584522
89.356483	0.576413
90.527225	0.568342
91.713136	0.560311
92.914413	0.552321
94.131255	0.544375
95.363864	0.536474
96.612443	0.528619
97.877200	0.520813
99.158344	0.513058
100.456088	0.505354
101.770647	0.497703
103.102239	0.490107
104.451083	0.482568
105.817405	0.475086
107.201430	0.467663
108.603388	0.460300
110.023511	0.452998
111.462034	0.445759
112.919196	0.438584
114.395238	0.431473
115.890406	0.424427
117.404946	0.417447
118.939110	0.410535
120.493152	0.403690
122.067329	0.396914
123.661903	0.390207
125.277138	0.383570
126.913301	0.377002
128.570664	0.370506
130.249501	0.364080
131.950091	0.357725
133.672716	0.351441
135.417660	0.345229
137.185213	0.339089
138.975668	0.333021
140.789322	0.327025
142.626476	0.321100
144.487433	0.315248
146.372503	0.309467
148.281997	0.303757
150.216233	0.298119
152.175530	0.292552
154.160214	0.287057
156.170613	0.281631
158.207061	0.276277
160.269894	0.270992
162.359456	0.265777
164.476092	0.260631
166.620153	0.255554
168.791995	0.250545
170.991977	0.245604
173.220464	0.240731
175.477825	0.235925
177.764435	0.231185
180.080672	0.226511
182.426921	0.221902
184.803570	0.217358
187.211012	0.212878
189.649648	0.208462
192.119881	0.204108
194.622121	0.199817
197.156782	0.195588
199.724284	0.191420
202.325054	0.187313
204.959521	0.183266
207.628123	0.179278
210.331302	0.175348
213.069505	0.171477
215.843187	0.167663
218.652808	0.163905
221.498833	0.160204
224.381733	0.156559
227.301988	0.152968
230.260079	0.149432
233.256498	0.145949
236.291742	0.142519
239.366313	0.139142
242.480721	0.135817
245.635482	0.132542
248.831120	0.129319
252.068163	0.126145
255.347148	0.123021
258.668618	0.119946
262.033125	0.116919
265.441225	0.113940
268.893484	0.111007
272.390473	0.108122
275.932773	0.105282
279.520970	0.102488
283.155659	0.099739
286.837442	0.097035
290.566930	0.094374
294.344740	0.091757
298.171500	0.089183
302.047842	0.086651
305.974410	0.084161
309.951854	0.081712
313.980834	0.079305
318.062017	0.076938
322.196079	0.074610
326.383706	0.072323
330.625592	0.070074
334.922439	0.067864
339.274961	0.065692
343.683878	0.063558
348.149921	0.061461
352.673830	0.059401
357.256355	0.057377
361.898255	0.055389
366.600300	0.053437
371.363269	0.051520
376.187952	0.049638
381.075148	0.047790
386.025667	0.045975
391.040329	0.044195
396.119966	0.042447
401.265419	0.040732
406.477541	0.039050
411.757197	0.037399
417.105261	0.035780
422.522619	0.034192
428.010169	0.032634
433.568821	0.031108
439.199497	0.029611
444.903128	0.028143
450.680661	0.026705
456.533053	0.025296
462.461274	0.023916
468.466307	0.022564
474.549146	0.021239
480.710800	0.019942
486.952291	0.018672
493.274651	0.017429
499.678931	0.016212
506.166190	0.015022
512.737503	0.013857
519.393961	0.012717
526.136666	0.011603
532.966736	0.010513
539.885303	0.009448
546.893512	0.008407
553.992527	0.007389
561.183523	0.006395
568.467692	0.005424
575.846242	0.004476
583.320395	0.003550
590.891390	0.002646
598.560482	0.001764
606.328942	0.000904
614.198057	0.000065
622.169131	-0.000753
630.243486	-0.001551
638.422460	-0.002329
646.707409	-0.003086
655.099704	-0.003824
663.600739	-0.004542
672.211920	-0.005241
680.934676	-0.005922
689.770452	-0.006584
698.720712	-0.007227
707.786940	-0.007853
716.970639	-0.008461
726.273330	-0.009052
735.696555	-0.009625
745.241877	-0.010182
754.910876	-0.010722
764.705156	-0.011246
774.626339	-0.011754
784.676071	-0.012246
794.856016	-0.012722
805.167862	-0.013183
815.613318	-0.013630
826.194115	-0.014061
836.912006	-0.014478
847.768769	-0.014881
858.766201	-0.015269
869.906127	-0.015644
881.190391	-0.016006
892.620865	-0.016354
904.199443	-0.016689
915.928043	-0.017012
927.808611	-0.017321
939.843113	-0.017619
952.033546	-0.017904
964.381930	-0.018178
976.890310	-0.018440
989.560760	-0.018690
1002.395381	-0.018929
1015.396299	-0.019157
1028.565669	-0.019375
1041.905673	-0.019581
1055.418523	-0.019778
1069.106457	-0.019964
1082.971745	-0.020140
1097.016685	-0.020307
1111.243604	-0.020464
1125.654860	-0.020611
1140.252842	-0.020750
1155.039968	-0.020879
1170.018690	-0.021000
1185.191491	-0.021112
1200.560884	-0.021216
1216.129417	-0.021311
1231.899671	-0.021399
1247.874258	-0.021478
1264.055827	-0.021550
1280.447059	-0.021615
1297.050672	-0.021672
1313.869416	-0.021722
1330.906079	-0.021764
1348.163485	-0.021800
1365.644494	-0.021830
1383.352003	-0.021853
1401.288947	-0.021869
1419.458298	-0.021879
1437.863069	-0.021883
1456.506309	-0.021882
1475.391107	-0.021874
1494.520595	-0.021861
1513.897942	-0.021843
1533.526359	-0.021819
1553.409101	-0.021790
1573.549462	-0.021756
1593.950780	-0.021717
1614.616436	-0.021674
1635.549856	-0.021625
1656.754508	-0.021573
1678.233907	-0.021516
1699.991614	-0.021454
1722.031233	-0.021389
1744.356418	-0.021319
1766.970869	-0.021246
1789.878333	-0.021169
1813.082608	-0.021089
1836.587538	-0.021004
1860.397021	-0.020917
1884.515001	-0.020826
1908.945476	-0.020732
1933.692494	-0.020635
1958.760158	-0.020535
1984.152622	-0.020432
2009.874094	-0.020326
2035.928837	-0.020218
2062.321169	-0.020107
2089.055465	-0.019994
2116.136155	-0.019878
2143.567728	-0.019760
2171.354729	-0.019640
2199.501765	-0.019518
2228.013499	-0.019393
2256.894658	-0.019267
2286.150028	-0.019139
2315.784457	-0.019010
2345.802857	-0.018878
2376.210204	-0.018745
2407.011536	-0.018611
2438.211959	-0.018475
2469.816643	-0.018338
2501.830827	-0.018199
2534.259816	-0.018059
2567.108986	-0.017918
2600.383779	-0.017776
2634.089711	-0.017633
2668.232369	-0.017490
2702.817410	-0.017345
2737.850567	-0.017199
2773.337646	-0.017053
2809.284528	-0.016906
2845.697172	-0.016758
2882.581611	-0.016610
2919.943959	-0.016462
2957.790409	-0.016312
2996.127232	-0.016163
3034.960782	-0.016013
3074.297495	-0.015863
