# Velocity	Xi_G_fit
1.000000	1.538310
1.025914	1.538050
1.052163	1.537786
1.078753	1.537519
1.105687	1.537248
1.132971	1.536974
1.160607	1.536696
1.188602	1.536414
1.216960	1.536129
1.245685	1.535841
1.274782	1.535548
1.304256	1.535252
1.334112	1.534952
1.364355	1.534648
1.394990	1.534340
1.426022	1.534028
1.457455	1.533712
1.489296	1.533392
1.521550	1.533067
1.554222	1.532739
1.587316	1.532406
1.620840	1.532069
1.654798	1.531728
1.689196	1.531382
1.724040	1.531032
1.759335	1.530677
1.795088	1.530317
1.831303	1.529953
1.867988	1.529585
1.905149	1.529211
1.942790	1.528833
1.980920	1.528449
2.019543	1.528061
2.058667	1.527668
2.098298	1.527269
2.138443	1.526866
2.179107	1.526457
2.220299	1.526043
2.262024	1.525623
2.304290	1.525198
2.347103	1.524768
2.390471	1.524332
2.434401	1.523890
2.478901	1.523443
2.523976	1.522990
2.569636	1.522531
2.615888	1.522066
2.662739	1.521595
2.710197	1.521118
2.758269	1.520635
2.806965	1.520145
2.856291	1.519649
2.906257	1.519147
2.956870	1.518638
3.008139	1.518123
3.060072	1.517601
3.112678	1.517072
3.165966	1.516536
3.219944	1.515993
3.274621	1.515444
3.330007	1.514887
3.386111	1.514323
3.442942	1.513752
3.500508	1.513173
3.558821	1.512587
3.617889	1.511993
3.677723	1.511391
3.738332	1.510782
3.799726	1.510165
3.861916	1.509540
3.924911	1.508906
3.988723	1.508265
4.053362	1.507615
4.118838	1.506957
4.185162	1.506290
4.252346	1.505615
4.320400	1.504931
4.389336	1.504238
4.459165	1.503536
4.529899	1.502824
4.601550	1.502104
4.674129	1.501375
4.747648	1.500635
4.822120	1.499887
4.897556	1.499128
4.973971	1.498360
5.051375	1.497582
5.129782	1.496794
5.209205	1.495995
5.289657	1.495187
5.371152	1.494367
5.453703	1.493537
5.537323	1.492697
5.622026	1.491845
5.707827	1.490983
5.794740	1.490109
5.882779	1.489224
5.971959	1.488327
6.062294	1.487419
6.153799	1.486499
6.246491	1.485568
6.340383	1.484624
6.435492	1.483668
6.531833	1.482699
6.629422	1.481718
6.728276	1.480724
6.828411	1.479718
6.929843	1.478698
7.032589	1.477665
7.136667	1.476619
7.242093	1.475559
7.348885	1.474485
7.457061	1.473398
7.566639	1.472296
7.677636	1.471180
7.790071	1.470050
7.903964	1.468905
8.019332	1.467745
8.136194	1.466570
8.254571	1.465380
8.374482	1.464175
8.495947	1.462954
8.618985	1.461717
8.743617	1.460464
8.869865	1.459195
8.997748	1.457909
9.127288	1.456607
9.258506	1.455288
9.391425	1.453952
9.526066	1.452598
9.662451	1.451227
9.800604	1.449838
9.940547	1.448431
10.082302	1.447006
10.225895	1.445563
10.371348	1.444100
10.518686	1.442619
10.667932	1.441119
10.819113	1.439599
10.972252	1.438060
11.127376	1.436500
11.284509	1.434920
11.443679	1.433320
11.604911	1.431699
11.768231	1.430058
11.933668	1.428394
12.101249	1.426710
12.271001	1.425003
12.442952	1.423275
12.617132	1.421524
12.793568	1.419750
12.972290	1.417953
13.153328	1.416133
13.336711	1.414290
13.522471	1.412422
13.710638	1.410531
13.901242	1.408615
14.094317	1.406674
14.289892	1.404707
14.488002	1.402716
14.688679	1.400698
14.891956	1.398655
15.097867	1.396585
15.306446	1.394488
15.517727	1.392350
15.731746	1.390171
15.948538	1.387950
16.168139	1.385686
16.390586	1.383378
16.615914	1.381027
16.844162	1.378631
17.075368	1.376189
17.309569	1.373702
17.546804	1.371168
17.787114	1.368587
18.030537	1.365958
18.277114	1.363280
18.526887	1.360553
18.779895	1.357777
19.036181	1.354950
19.295789	1.352072
19.558760	1.349142
19.825138	1.346159
20.094968	1.343124
20.368294	1.340035
20.645161	1.336891
20.925616	1.333692
21.209704	1.330438
21.497474	1.327128
21.788972	1.323760
22.084247	1.320335
22.383348	1.316852
22.686324	1.313310
22.993226	1.309708
23.304104	1.306047
23.619011	1.302324
23.937997	1.298541
24.261117	1.294696
24.588423	1.290788
24.919971	1.286818
25.255814	1.282784
25.596008	1.278686
25.940611	1.274524
26.289678	1.270296
26.643269	1.266003
27.001440	1.261644
27.364253	1.257218
27.731766	1.252725
28.104042	1.248165
28.481140	1.243537
